FID,Shape_Leng,Shape_Area,ADM2_EN,ADM2_MN,ADM2_PCODE,ADM2_REF,ADM2ALT1EN,ADM2ALT2EN,ADM2ALT1MN,ADM2ALT2MN,ADM1_EN,ADM1_MN,ADM1_PCODE,ADM0_EN,ADM0_MN,ADM0_PCODE,date,validOn,validTo,Province,Dsitrict,ADM2_CODE,Summary06,Horse06,Cattle06,Camel06,Sheep06,Goat06,Summary02,Horse02,Cattle02,Camel02,Sheep02,Goat02,Summary99,Horse99,Cattle99,Camel99,Sheep99,Goat99,Summary96,Horse96,Cattle96,Camel96,Sheep96,Goat96,Summary92,Horse92,Cattle92,Camel92,Sheep92,Goat92,Den_Goat92,Den_Goat06,Den_Shep02,Den_Shep06,Den_Shep92
24,2.908498182510000,0.301815136833000,Bat-O'lzii,Бат-Өлзий,MN6207,Bat-Olzii, , , , ,Ovorkhangai,Өвөрхангай,MN62,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Ovorkhangai,Bat-Ulzii,MN6207,101.950000000000003,11.300000000000001,16.879999999999999,0.000000000000000,39.840000000000003,33.930000000000000,69.180000000000007,9.980000000000000,13.310000000000000,0.000000000000000,27.260000000000002,18.629999999999999,104.920000000000002,15.640000000000001,28.699999999999999,0.000000000000000,40.899999999999999,19.690000000000001,77.469999999999999,12.500000000000000,21.840000000000000,0.010000000000000,31.809999999999999,11.310000000000000,70.900000000000006,8.900000000000000,17.180000000000000,0.050000000000000,38.759999999999998,6.010000000000000,19.912851499300000,112.419808880000005,90.320188331300002,132.001331735999997,128.422982381999987
25,3.067419015530000,0.421857984225000,Batcengel,Батцэнгэл,MN6504, , , , , ,Arxangai,Архангай,MN65,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Arkhangai,Battsengel,MN6504,199.280000000000001,17.969999999999999,13.020000000000000,0.050000000000000,92.459999999999994,75.790000000000006,147.509999999999991,17.730000000000000,12.560000000000000,0.060000000000000,67.420000000000002,49.740000000000002,183.629999999999995,24.460000000000001,25.829999999999998,0.140000000000000,80.739999999999995,52.460000000000001,122.349999999999994,19.010000000000002,19.329999999999998,0.090000000000000,52.509999999999998,31.410000000000000,113.939999999999998,16.059999999999999,15.970000000000001,0.150000000000000,61.600000000000001,20.170000000000002,47.812298816800002,179.657616625000003,159.816816372000005,219.173284512000009,146.020704367999997
26,3.455611026780000,0.598219113287000,Batnorov,Батноров,MN2304, , , , , ,Hentii,Хэнтий,MN23,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khentii,Batnorov,MN2304,181.469999999999999,20.680000000000000,15.539999999999999,0.460000000000000,81.780000000000001,62.990000000000002,137.110000000000014,20.300000000000001,14.539999999999999,0.600000000000000,58.090000000000003,43.579999999999998,116.840000000000003,18.559999999999999,19.859999999999999,0.600000000000000,48.649999999999999,29.180000000000000,91.939999999999998,14.660000000000000,15.619999999999999,0.600000000000000,36.840000000000003,24.219999999999999,102.299999999999997,12.109999999999999,14.510000000000000,0.590000000000000,57.310000000000002,17.770000000000000,29.704834909700001,105.295866683000000,97.104888008000003,136.705762459999988,95.801017933200001
27,4.719141117270000,0.859123689425000,Batshireet,Батширээт,MN2307, , , , , ,Hentii,Хэнтий,MN23,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khentii,Batshireet,MN2307,30.800000000000001,3.380000000000000,9.289999999999999,0.010000000000000,12.020000000000000,6.100000000000000,26.199999999999999,3.410000000000000,8.410000000000000,0.010000000000000,10.800000000000001,3.580000000000000,29.899999999999999,4.300000000000000,10.930000000000000,0.010000000000000,12.500000000000000,2.160000000000000,22.930000000000000,4.040000000000000,8.020000000000000,0.020000000000000,9.650000000000000,1.200000000000000,35.180000000000000,4.310000000000000,9.670000000000000,0.070000000000000,20.300000000000001,0.830000000000000,0.966100702631000,7.100258175960000,12.570948901700000,13.991000536900000,23.628728028200001
28,2.446287039840000,0.294303084791000,Batsu'mber,Батсүмбэр,MN4113,Batsumber, , , , ,To'v,Төв,MN41,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Tov,Batsumber,MN4113,54.680000000000000,4.910000000000000,12.750000000000000,0.030000000000000,19.190000000000001,17.809999999999999,59.210000000000001,7.520000000000000,10.010000000000000,0.040000000000000,24.410000000000000,17.219999999999999,46.140000000000001,5.770000000000000,9.080000000000000,0.020000000000000,21.969999999999999,9.310000000000000,54.450000000000003,6.830000000000000,11.260000000000000,0.030000000000000,29.320000000000000,7.010000000000000,44.159999999999997,5.640000000000000,9.250000000000000,0.000000000000000,27.620000000000001,1.640000000000000,5.572486612450000,60.515845468099997,82.941706225499999,65.204889081000005,93.848829412100002
29,3.082006074390000,0.351690508076000,Bayan,Баян,MN4116, , , , , ,To'v,Төв,MN41,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Tov,Bayan,MN4116,60.869999999999997,8.020000000000000,2.640000000000000,0.190000000000000,30.199999999999999,19.820000000000000,28.559999999999999,4.620000000000000,0.990000000000000,0.210000000000000,15.710000000000001,7.020000000000000,80.000000000000000,16.449999999999999,6.490000000000000,0.340000000000000,42.759999999999998,13.970000000000001,60.090000000000003,12.890000000000001,4.900000000000000,0.300000000000000,31.800000000000001,10.190000000000000,62.299999999999997,12.900000000000000,4.540000000000000,0.650000000000000,37.979999999999997,6.240000000000000,17.742872942900000,56.356368866600000,44.669957360900000,85.870955588800001,107.992678584999993
30,2.870727757100000,0.367463865184000,Bayan-Adraga,Баян-Адарга,MN2310, , , , , ,Hentii,Хэнтий,MN23,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khentii,Bayan-Adarga,MN2310,47.640000000000001,4.490000000000000,6.680000000000000,0.110000000000000,20.469999999999999,15.890000000000001,44.490000000000002,6.900000000000000,8.070000000000000,0.160000000000000,18.420000000000002,10.949999999999999,32.250000000000000,5.800000000000000,8.230000000000000,0.170000000000000,11.640000000000001,6.430000000000000,25.100000000000001,5.820000000000000,6.120000000000000,0.210000000000000,8.340000000000000,4.610000000000000,52.689999999999998,6.090000000000000,11.150000000000000,0.310000000000000,30.530000000000001,4.620000000000000,12.572664791599999,43.242347086400002,50.127377805599998,55.706157637399997,83.082999153399996
31,0.842794476689000,0.033632746486500,Bayan-O'ndor,Баян-Өндөр,MN6101,Bayan-Ondor, , , , ,Orkhon,Орхон,MN61,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Orkhon,Bayan-Undur,MN6101,130.770000000000010,6.460000000000000,10.900000000000000,0.120000000000000,55.689999999999998,57.609999999999999,129.030000000000001,8.850000000000000,16.539999999999999,0.100000000000000,60.280000000000001,43.259999999999998,120.790000000000006,8.710000000000001,20.500000000000000,0.060000000000000,57.840000000000003,33.680000000000000,90.959999999999994,7.780000000000000,19.250000000000000,0.010000000000000,45.829999999999998,18.090000000000000,30.739999999999998,2.240000000000000,8.199999999999999,0.000000000000000,15.980000000000000,4.330000000000000,128.743574413000005,1712.913931159999947,1792.300846560000082,1655.826711100000011,475.132175317000019
32,2.874282531810000,0.381303967010000,Bayan-O'ndor,Баян-Өндөр,MN6213,Bayan-Ondor, , , , ,Ovorkhangai,Өвөрхангай,MN62,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Ovorkhangai,Bayan-Undur,MN6213,190.819999999999993,15.289999999999999,8.460000000000001,0.480000000000000,97.810000000000002,68.780000000000001,106.379999999999995,9.840000000000000,5.080000000000000,0.380000000000000,58.259999999999998,32.820000000000000,203.719999999999999,27.180000000000000,18.059999999999999,0.960000000000000,105.150000000000006,52.359999999999999,170.569999999999993,23.420000000000002,17.320000000000000,0.970000000000000,86.870000000000005,41.979999999999997,127.890000000000001,15.550000000000001,10.690000000000000,0.830000000000000,76.640000000000001,24.190000000000001,63.440200189099997,180.381023935999991,152.791486689000010,256.514509321999981,200.994499482999998
33,7.137516814410000,1.901003398950000,Bayan-O'ndor,Баян-Өндөр,MN6419,Bayan-Ondor, , , , ,Bayankhongor,Баянхонгор,MN64,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Bayankhongor,Bayan-Ondor,MN6419,99.810000000000002,0.770000000000000,0.140000000000000,1.760000000000000,16.469999999999999,80.670000000000002,42.219999999999999,0.300000000000000,0.060000000000000,1.230000000000000,7.720000000000000,32.909999999999997,113.170000000000002,2.780000000000000,0.540000000000000,2.390000000000000,26.879999999999999,80.579999999999998,96.390000000000001,2.600000000000000,0.600000000000000,2.770000000000000,22.149999999999999,68.269999999999996,70.370000000000005,1.710000000000000,0.380000000000000,3.310000000000000,20.699999999999999,44.270000000000003,23.287701655100001,42.435484357699998,4.061013254510000,8.663845634939999,10.888986317100001
34,3.502538405900000,0.567223436364000,Bayan-O'njuul,Баян-Өнжүүл,MN4125,Bayan-Onjuul, , , , ,To'v,Төв,MN41,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Tov,Bayan-Onjuul,MN4125,151.830000000000013,15.660000000000000,6.710000000000000,0.220000000000000,72.549999999999997,56.689999999999998,96.500000000000000,11.930000000000000,5.700000000000000,0.250000000000000,50.369999999999997,28.260000000000002,141.139999999999986,22.930000000000000,14.070000000000000,0.370000000000000,70.459999999999994,33.310000000000002,111.069999999999993,17.760000000000002,11.150000000000000,0.460000000000000,54.549999999999997,27.160000000000000,103.730000000000004,15.289999999999999,9.449999999999999,0.830000000000000,56.060000000000002,22.109999999999999,38.979348494000000,99.942979019700005,88.800985239400006,127.903741891999999,98.832305589100002
35,3.239113882120000,0.404935594708000,Bayan-Ovoo,Баян-Овоо,MN2316, , , , , ,Hentii,Хэнтий,MN23,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khentii,Bayan-Ovoo,MN2316,78.000000000000000,9.529999999999999,7.530000000000000,0.520000000000000,36.570000000000000,23.850000000000001,62.899999999999999,8.199999999999999,7.670000000000000,0.520000000000000,28.239999999999998,18.280000000000001,49.759999999999998,7.120000000000000,9.050000000000001,0.500000000000000,20.180000000000000,12.910000000000000,40.869999999999997,6.340000000000000,7.830000000000000,0.440000000000000,16.020000000000000,10.240000000000000,64.719999999999999,7.770000000000000,7.180000000000000,0.670000000000000,38.890000000000001,10.210000000000001,25.213886191899999,58.898255208199998,69.739485412199997,90.310657985899994,96.039964152899998
36,4.981091320390000,1.229204853630000,Bayan-Ovoo,Баян-Овоо,MN4607, , , , , ,Omnogovi,Өмнөговь,MN46,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Omnogovi,Bayan-Ovoo,MN4607,64.489999999999995,3.030000000000000,0.510000000000000,4.160000000000000,14.900000000000000,41.890000000000001,46.280000000000001,2.590000000000000,0.350000000000000,3.970000000000000,12.119999999999999,27.250000000000000,74.549999999999997,6.410000000000000,2.530000000000000,5.100000000000000,22.710000000000001,37.789999999999999,57.180000000000000,4.710000000000000,1.620000000000000,5.010000000000000,17.559999999999999,28.280000000000001,40.710000000000001,4.070000000000000,0.870000000000000,6.330000000000000,12.940000000000000,16.489999999999998,13.415176446200000,34.078941257300002,9.860032657870001,12.121657310400000,10.527130576999999
37,2.877013228180000,0.374157900179000,Bayan-Ovoo,Баян-Овоо,MN6416, , , , , ,Bayankhongor,Баянхонгор,MN64,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Bayankhongor,Bayan-Ovoo,MN6416,84.109999999999999,4.130000000000000,3.800000000000000,0.080000000000000,45.350000000000001,30.750000000000000,42.969999999999999,1.830000000000000,1.840000000000000,0.130000000000000,28.329999999999998,10.850000000000000,105.420000000000002,7.760000000000000,9.080000000000000,0.600000000000000,60.930000000000000,27.050000000000001,79.359999999999999,6.180000000000000,7.240000000000000,0.470000000000000,46.609999999999999,18.850000000000001,75.379999999999995,5.630000000000000,5.320000000000000,0.270000000000000,52.320000000000000,11.859999999999999,31.697847337500001,82.184553594299999,75.716696043200002,121.205512373999994,139.834011188999995
38,4.040597494260000,0.692700079398000,Bayan-Uul,Баян-Уул,MN2110, , , , , ,Dornod,Дорнод,MN21,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Dornod,Bayan-Uul,MN2110,57.430000000000000,6.810000000000000,8.310000000000000,0.390000000000000,24.770000000000000,17.140000000000001,41.170000000000002,5.560000000000000,8.449999999999999,0.410000000000000,17.230000000000000,9.520000000000000,35.229999999999997,5.320000000000000,9.750000000000000,0.340000000000000,14.190000000000000,5.640000000000000,24.690000000000001,5.270000000000000,7.560000000000000,0.340000000000000,8.720000000000001,2.800000000000000,47.289999999999999,7.790000000000000,13.350000000000000,0.570000000000000,24.149999999999999,1.420000000000000,2.049949238110000,24.743753479700000,24.873679839899999,35.758621568999999,34.863573310100001
39,4.729141229970000,0.691763927552000,Bayan-Uul,Баян-Уул,MN8207, , , , , ,Govi-Altai,Говь-Алтай,MN82,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Govi-Altai,Bayan-Uul,MN8207,162.539999999999992,6.360000000000000,3.260000000000000,1.430000000000000,60.570000000000000,90.930000000000007,68.709999999999994,3.000000000000000,1.380000000000000,0.990000000000000,27.780000000000001,35.549999999999997,161.500000000000000,10.109999999999999,5.810000000000000,2.010000000000000,71.590000000000003,71.980000000000004,149.219999999999999,10.400000000000000,8.230000000000000,2.060000000000000,65.620000000000005,62.920000000000002,126.980000000000004,7.870000000000000,6.170000000000000,2.540000000000000,69.829999999999998,40.570000000000000,58.647174829699999,131.446576467000000,40.158208448800004,87.558771985000007,100.944841468000007
40,2.919281890500000,0.380060699247000,Bayan agt,Баян-Агт,MN6304, , , , , ,Bulgan,Булган,MN63,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Bulgan,Bayan-Agt,MN6304,154.280000000000001,13.240000000000000,9.449999999999999,0.010000000000000,77.659999999999997,53.930000000000000,126.239999999999995,13.440000000000000,12.380000000000001,0.040000000000000,63.530000000000001,36.850000000000001,124.209999999999994,13.830000000000000,18.129999999999999,0.060000000000000,64.900000000000006,27.289999999999999,95.549999999999997,11.010000000000000,14.220000000000001,0.060000000000000,50.649999999999999,19.609999999999999,93.530000000000001,8.090000000000000,10.650000000000000,0.090000000000000,62.310000000000002,12.390000000000001,32.600055792500001,141.898386512999991,167.157509645000005,204.335781505000000,163.947496080000008
41,2.789954991210000,0.371896490034000,Bayanbulag,Баянбулаг,MN6407, , , , , ,Bayankhongor,Баянхонгор,MN64,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Bayankhongor,Bayanbulag,MN6407,91.280000000000001,4.580000000000000,6.640000000000000,0.090000000000000,45.770000000000003,34.200000000000003,57.680000000000000,4.190000000000000,4.840000000000000,0.260000000000000,30.379999999999999,18.010000000000002,95.390000000000001,7.650000000000000,14.020000000000000,0.450000000000000,49.990000000000002,23.289999999999999,87.379999999999995,6.850000000000000,12.779999999999999,0.510000000000000,46.880000000000003,20.359999999999999,73.590000000000003,4.040000000000000,9.960000000000001,0.170000000000000,50.170000000000002,9.240000000000000,24.845623036500001,91.961072278100005,81.689396953499994,123.071879479000003,134.903128543999998
42,3.582214507780000,0.693045930560000,Bayancagaan,Баянцагаан,MN4131, , , , , ,To'v,Төв,MN41,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Tov,Bayantsagaan,MN4131,121.299999999999997,9.970000000000001,3.450000000000000,0.250000000000000,61.090000000000003,46.539999999999999,64.819999999999993,7.290000000000000,1.550000000000000,0.300000000000000,34.950000000000003,20.739999999999998,163.770000000000010,24.350000000000001,12.710000000000001,0.550000000000000,87.719999999999999,38.439999999999998,122.480000000000004,17.520000000000000,8.869999999999999,0.540000000000000,67.590000000000003,27.969999999999999,111.170000000000002,13.960000000000001,5.970000000000000,0.810000000000000,74.609999999999999,15.810000000000000,22.812340860599999,67.152836410700004,50.429558069499997,88.147115950400007,107.655202505000005
43,4.155069417720000,0.636424551495000,Bayancagaan,Баянцагаан,MN6422, , , , , ,Bayankhongor,Баянхонгор,MN64,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Bayankhongor,Bayantsagaan,MN6422,111.500000000000000,1.820000000000000,0.610000000000000,0.620000000000000,25.920000000000002,82.530000000000001,36.030000000000001,0.650000000000000,0.150000000000000,0.470000000000000,10.690000000000000,24.070000000000000,185.310000000000002,6.860000000000000,3.720000000000000,2.030000000000000,68.609999999999999,104.090000000000003,173.870000000000005,6.750000000000000,4.040000000000000,2.210000000000000,61.909999999999997,98.969999999999999,130.349999999999994,3.850000000000000,2.160000000000000,1.620000000000000,60.420000000000002,62.310000000000002,97.906342320799993,129.677586770999994,16.796963559800002,40.727529978400000,94.936626593200003
44,1.329251807740000,0.068792869612600,Bayanchandmani,Баянчандмань,MN4137, , , , , ,To'v,Төв,MN41,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Tov,Bayanchandmani,MN4137,38.469999999999999,2.900000000000000,4.350000000000000,0.000000000000000,16.109999999999999,15.109999999999999,27.500000000000000,2.880000000000000,2.270000000000000,0.020000000000000,12.760000000000000,9.570000000000000,28.690000000000001,3.040000000000000,2.960000000000000,0.010000000000000,16.730000000000000,5.960000000000000,36.149999999999999,4.140000000000000,4.960000000000000,0.000000000000000,21.140000000000001,5.900000000000000,32.390000000000001,4.180000000000000,5.200000000000000,0.000000000000000,20.260000000000002,2.760000000000000,40.120437125899997,219.644856873999998,185.484339755999997,234.181247137000014,294.507266727999991
45,2.352214021230000,0.183208796162000,Bayancogt,Баянцогт,MN4134, , , , , ,To'v,Төв,MN41,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Tov,Bayantsogt,MN4134,65.129999999999995,6.100000000000000,3.940000000000000,0.010000000000000,30.090000000000000,25.000000000000000,41.009999999999998,5.520000000000000,2.130000000000000,0.010000000000000,20.920000000000002,12.430000000000000,66.750000000000000,7.000000000000000,5.450000000000000,0.010000000000000,41.920000000000002,12.369999999999999,71.700000000000003,8.199999999999999,8.119999999999999,0.020000000000000,46.460000000000001,8.900000000000000,58.250000000000000,6.890000000000000,6.840000000000000,0.050000000000000,41.939999999999998,2.530000000000000,13.809380624699999,136.456330283999989,114.186657182000005,164.238839130000002,228.919139683999987
46,5.330663077120000,1.178707238080000,Bayandalai,Баяндалай,MN4604, , , , , ,Omnogovi,Өмнөговь,MN46,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Omnogovi,Bayandalai,MN4604,92.120000000000005,3.490000000000000,1.000000000000000,2.080000000000000,19.629999999999999,65.930000000000007,72.500000000000000,2.720000000000000,0.660000000000000,1.940000000000000,17.359999999999999,49.820000000000000,120.950000000000003,8.770000000000000,4.140000000000000,3.610000000000000,30.600000000000001,73.829999999999998,97.819999999999993,7.130000000000000,3.890000000000000,3.550000000000000,25.390000000000001,57.869999999999997,70.709999999999994,4.690000000000000,3.190000000000000,3.700000000000000,20.670000000000002,38.460000000000001,32.628967361400001,55.934160638100003,14.727999828300000,16.653838515499999,17.536161085800000
47,3.980854204410000,0.873727533027000,Bayandelger,Баяндэлгэр,MN2207, , , , , ,Sukhbaatar,Сүхбаатар,MN22,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Sukhbaatar,Bayandelger,MN2207,167.520000000000010,11.869999999999999,9.359999999999999,0.790000000000000,77.349999999999994,68.159999999999997,204.069999999999993,16.780000000000001,15.560000000000000,1.370000000000000,90.769999999999996,79.599999999999994,194.810000000000002,17.640000000000001,23.570000000000000,1.420000000000000,87.709999999999994,64.469999999999999,143.800000000000011,12.010000000000000,17.070000000000000,1.370000000000000,65.099999999999994,48.259999999999998,157.300000000000011,10.990000000000000,16.100000000000001,2.040000000000000,86.980000000000004,41.189999999999998,47.142843098100002,78.010589598600006,103.888222092999996,88.528742744300004,99.550485376899999
48,3.787429150550000,0.255403639110000,Bayandelger,Баяндэлгэр,MN4119, , , , , ,To'v,Төв,MN41,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Tov,Bayandelger,MN4119,79.579999999999998,7.380000000000000,4.350000000000000,0.040000000000000,43.850000000000001,23.969999999999999,61.990000000000002,6.640000000000000,3.640000000000000,0.100000000000000,35.100000000000001,16.510000000000002,61.210000000000001,6.930000000000000,5.210000000000000,0.110000000000000,37.140000000000001,11.830000000000000,65.049999999999997,7.610000000000000,8.660000000000000,0.120000000000000,37.869999999999997,10.789999999999999,55.130000000000003,5.460000000000000,7.520000000000000,0.060000000000000,37.390000000000001,4.700000000000000,18.402243665699999,93.851442694900001,137.429521843999993,171.689018030000000,146.395721417000004
49,4.319139442890000,0.779482335139000,Bayandun,Баяндун,MN2104, , , , , ,Dornod,Дорнод,MN21,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Dornod,Bayandun,MN2104,102.640000000000001,7.770000000000000,9.650000000000000,0.250000000000000,59.280000000000001,25.690000000000001,70.430000000000007,7.030000000000000,8.279999999999999,0.270000000000000,40.960000000000001,13.900000000000000,68.040000000000006,6.660000000000000,12.390000000000001,0.320000000000000,39.359999999999999,9.320000000000000,46.840000000000003,5.720000000000000,8.699999999999999,0.390000000000000,26.120000000000001,5.920000000000000,63.689999999999998,5.090000000000000,9.380000000000001,0.540000000000000,44.689999999999998,3.990000000000000,5.118781812150000,32.957770615100003,52.547694993900002,76.050472637599995,57.332922101500003
50,0.353730217378000,0.002876311101280,Bayangol,Баянгол,MN1107, , , , , ,Ulaanbaatar,Улаанбаатар,MN11,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Ulaanbaatar,Bayangol,MN1107,1.620000000000000,0.100000000000000,0.280000000000000,0.000000000000000,0.650000000000000,0.600000000000000,1.180000000000000,0.080000000000000,0.230000000000000,0.000000000000000,0.480000000000000,0.390000000000000,1.210000000000000,0.110000000000000,0.270000000000000,0.000000000000000,0.550000000000000,0.280000000000000,1.540000000000000,0.140000000000000,0.330000000000000,0.000000000000000,0.750000000000000,0.330000000000000,1.390000000000000,0.130000000000000,0.290000000000000,0.000000000000000,0.750000000000000,0.220000000000000,76.486858428500000,208.600522987000005,166.880418389999988,225.983899901999990,260.750653734000025
51,2.728834830090000,0.248347903345000,Bayangol,Баянгол,MN4310, , , , , ,Selenge,Сэлэнгэ,MN43,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Selenge,Bayangol,MN4310,76.840000000000003,4.350000000000000,6.080000000000000,0.010000000000000,37.780000000000001,28.629999999999999,62.520000000000003,5.590000000000000,6.150000000000000,0.050000000000000,31.980000000000000,18.760000000000002,52.840000000000003,4.490000000000000,8.510000000000000,0.000000000000000,29.530000000000001,10.289999999999999,40.579999999999998,3.760000000000000,7.850000000000000,0.000000000000000,23.420000000000002,5.540000000000000,36.939999999999998,2.890000000000000,6.710000000000000,0.020000000000000,25.070000000000000,2.250000000000000,9.059871131160000,115.281826882000004,128.770968344000011,152.125302815999987,100.947097447999994
